W1,W2,W3,Ret1,Ret2,Ret3,NSW
0.0,0.0,1.0,416.5634593200683,-105.09899810791016,1834.1529150390627,15.241276287677783
0.0,0.3103448275862069,0.6896551724137931,737.8355792236327,483.04980621337893,2391.9639453125,16.422678505707957
0.0,0.6206896551724138,0.3793103448275862,1564.882313232422,2265.8437512207033,1973.0956884765624,16.904002572607492
0.0,0.9655172413793104,0.034482758620689655,545.5824282836915,453.8635479736328,454.20538085937505,12.628200486714015
0.034482758620689655,0.2413793103448276,0.7241379310344828,632.0119110107421,383.8091899108887,2299.3092529296873,16.200100381615112
0.03448275862068966,0.5862068965517242,0.37931034482758624,1782.2909301757813,2725.0461450195317,1933.6980322265626,17.069280623207767
0.034482758620689655,0.896551724137931,0.06896551724137931,613.1399713134765,865.730409603119,668.1542517089845,12.625485793146403
0.06896551724137931,0.2413793103448276,0.6896551724137931,633.318052368164,372.5125883483887,2299.6558544921877,16.19456923031192
0.06896551724137931,0.5517241379310345,0.3793103448275862,1480.4920764160156,1981.4153538513178,1986.564812011719,16.759643277910122
0.06896551724137931,0.896551724137931,0.034482758620689655,640.9965766906738,997.905559654236,623.5022567749023,12.558223465255022
0.10344827586206896,0.2413793103448276,0.6551724137931034,661.7702947998047,352.7006831359863,2354.65048828125,16.285866234028884
0.10344827586206896,0.5862068965517241,0.3103448275862069,1245.0824536132811,1279.0861056518556,1269.959697265625,15.261567699866273
0.10344827586206896,0.896551724137931,0.0,639.0487239074707,969.8121385955812,587.1627474975586,12.512595087528675
0.13793103448275862,0.3103448275862069,0.5517241379310345,808.0794445800782,701.335069580078,2324.114399414063,16.497514513450284
0.13793103448275862,0.6206896551724138,0.2413793103448276,2176.7502246093745,3312.9847509765627,1719.3839062499999,17.204274601260398
0.1724137931034483,0.06896551724137931,0.7586206896551724,504.1780383300781,109.24824447631836,2367.48849609375,16.161727368876676
0.1724137931034483,0.3793103448275862,0.4482758620689655,987.4125891113281,982.1503198242187,2270.7999560546873,16.59848461070675
0.1724137931034483,0.6896551724137931,0.13793103448275862,1407.273614501953,2051.736331787109,978.2952172851561,15.313160045049198
0.20689655172413793,0.1724137931034483,0.6206896551724138,583.3053247070312,333.90290131568906,2406.3849365234373,16.323806506910476
0.20689655172413793,0.4827586206896552,0.3103448275862069,1800.828957519531,2352.853125,1855.729533691406,16.895446089992625
0.2413793103448276,0.0,0.7586206896551724,551.8414868164062,182.80042402267455,2331.7848266601563,16.15446210541517
0.2413793103448276,0.3103448275862069,0.4482758620689655,1158.7280151367188,1105.2468090820314,2223.0923681640625,16.672077453845493
0.2413793103448276,0.6551724137931034,0.10344827586206896,1363.6481939697264,1830.8419804382324,886.0240109252929,14.721757298885246
0.27586206896551724,0.1724137931034483,0.5517241379310345,938.9921716308594,654.433314819336,2261.2214404296874,16.495904332018206
0.27586206896551724,0.5172413793103449,0.20689655172413793,1848.7291040039065,2117.9732366943363,1326.0471264648436,15.934872764403792
0.3103448275862069,0.06896551724137931,0.6206896551724138,878.5819470214844,388.3320854187012,2355.5273291015624,16.463949255445392
0.3103448275862069,0.41379310344827586,0.27586206896551724,1737.4825842285154,1747.0550955200197,1664.3984033203124,16.439002258534735
0.3448275862068966,0.0,0.6551724137931034,1079.688692626953,423.22066780090324,2283.98677734375,16.527889537261473
0.3448275862068966,0.3448275862068966,0.3103448275862069,1698.4715942382813,1395.7198596191406,1970.5993627929686,16.743540373982874
0.3448275862068966,0.6551724137931034,0.0,716.4674911499023,636.6295376467706,468.2992446899414,12.519812021454946
0.3793103448275862,0.3103448275862069,0.3103448275862069,2041.843046875,1503.8699389648436,2015.353291015625,16.93983971458851
0.3793103448275862,0.6206896551724138,0.0,643.6529298400877,388.0005477952958,457.8510104370117,12.411254563727002
0.41379310344827586,0.3103448275862069,0.27586206896551724,2096.980751953125,1590.2426916503905,1801.7490332031252,16.705550700666986
0.4482758620689655,0.0,0.5517241379310345,1190.5948083496094,477.7681859207153,2103.9858691406253,16.396856498325835
0.4482758620689655,0.3103448275862069,0.2413793103448276,1471.8798413085938,781.946888885498,1401.8953320312498,15.502478396979452
0.4827586206896552,0.06896551724137931,0.4482758620689655,1305.111921386719,457.84560272216805,1911.2998828124996,16.187159295912164
0.4827586206896552,0.3793103448275862,0.13793103448275862,1722.7683728027346,1089.5986264038088,1003.458262939453,15.056248162459017
0.5172413793103449,0.1724137931034483,0.3103448275862069,1596.2755657958983,690.2658178710938,1797.3487402343749,16.183264909703702
0.5172413793103449,0.4827586206896552,0.0,1236.68073059082,594.0479930114745,563.8212017822265,13.926782207383496
0.5517241379310345,0.3103448275862069,0.13793103448275862,1273.7725604248049,460.95706588745117,906.7075573730469,14.450947533388284
0.5862068965517242,0.13793103448275865,0.2758620689655173,1857.9402697753903,558.5898525238038,1774.3603149414062,16.316966319287225
0.6206896551724138,0.034482758620689655,0.3448275862068966,1713.6826275634764,495.3989374446869,1831.7576025390626,16.291356886588133
0.6206896551724138,0.3448275862068966,0.034482758620689655,1269.910443115234,581.9258024978637,700.1705078124999,13.672212154439766
0.6551724137931034,0.27586206896551724,0.06896551724137931,1228.1638458251953,399.79717628479,712.7001025390625,13.70501924294587
0.6896551724137931,0.20689655172413793,0.10344827586206896,1445.7109252929686,373.45500312805177,865.0830395507812,14.553307821492917
0.7241379310344828,0.20689655172413793,0.06896551724137931,1253.2995721435548,143.53783176422118,729.9272399902344,13.746789509884096
0.7586206896551725,0.20689655172413796,0.03448275862068966,976.0049267578124,164.96848327636718,617.1686566162109,13.283134636031528
0.8275862068965517,0.034482758620689655,0.13793103448275862,1355.183364868164,123.89474601745606,981.14875,14.472254024018634
0.8620689655172413,0.13793103448275862,0.0,969.2489123535157,116.17798400878905,611.1799670410157,13.10741019370361
1.0,0.0,0.0,763.6528985595703,-103.50015090942384,575.8168481445313,12.597198297669943
