W1,W2,W3,Ret1,Ret2,Ret3,NSW
0.0,0.0,1.0,794.8425299072265,235.1515230178833,1997.3770068359377,14.837218818238046
0.0,0.3103448275862069,0.6896551724137931,693.4653411865235,-140.7659783935547,1347.0409423828125,13.84574391150245
0.0,0.6206896551724138,0.3793103448275862,1902.3316333007813,3047.6453295898436,1777.9351147460936,16.678215198727763
0.0,0.9655172413793104,0.034482758620689655,274.2444756317139,625.1156858062744,431.21088340759286,10.48960049704671
0.034482758620689655,0.2413793103448276,0.7241379310344828,715.14572265625,241.3781295776367,2379.73029296875,15.255555181142267
0.03448275862068966,0.5862068965517242,0.37931034482758624,1808.7245239257813,2874.75748046875,1797.242373046875,16.54511845968597
0.034482758620689655,0.896551724137931,0.06896551724137931,566.0499401473999,1313.2667637443542,680.5159258270263,11.625680114909354
0.06896551724137931,0.2413793103448276,0.6896551724137931,592.4003308105468,261.8381471633911,2456.8863134765625,15.177597401384048
0.06896551724137931,0.5517241379310345,0.3793103448275862,1862.2717578125,3185.210283203125,1950.0587939453126,16.74791096792358
0.06896551724137931,0.896551724137931,0.034482758620689655,434.1536736106872,1046.6518113708496,590.3436244964599,11.517652750897431
0.10344827586206896,0.2413793103448276,0.6551724137931034,668.3867651367187,416.5707162475586,2407.503701171875,15.313356614648256
0.10344827586206896,0.5862068965517241,0.3103448275862069,1920.384248046875,3159.292802734375,1738.359104003906,16.67726934365351
0.10344827586206896,0.896551724137931,0.0,253.79949851989744,604.0676186370849,348.7506147766113,9.754674235082074
0.13793103448275862,0.3103448275862069,0.5517241379310345,895.5079376220704,-37.33676185607911,1682.5456591796872,14.575495596965208
0.13793103448275862,0.6206896551724138,0.2413793103448276,1780.52109375,3544.505158691406,1698.1746313476565,16.670967516606016
0.1724137931034483,0.06896551724137931,0.7586206896551724,570.8843243408203,259.5149085998535,2455.8000830078126,15.156421344371092
0.1724137931034483,0.3793103448275862,0.4482758620689655,1547.326630859375,2017.8097973632816,2051.3213818359372,16.384204637688672
0.1724137931034483,0.6896551724137931,0.13793103448275862,1401.5326458740235,3303.094865722656,1385.9222998046876,15.837081026839238
0.20689655172413793,0.1724137931034483,0.6206896551724138,795.3709814453125,616.8923986816405,2345.179541015625,15.5191144586407
0.20689655172413793,0.4827586206896552,0.3103448275862069,1815.5613964843749,3106.942197265625,1951.431455078125,16.711694045893346
0.2413793103448276,0.0,0.7586206896551724,524.835728149414,117.46961776733397,2495.49103515625,15.058092864463902
0.2413793103448276,0.3103448275862069,0.4482758620689655,1380.7826135253906,1111.0232186889648,2120.7301977539064,15.945935574487999
0.2413793103448276,0.6551724137931034,0.10344827586206896,1431.5004927062987,3134.1920596313475,1040.9516088867188,14.290786202317864
0.27586206896551724,0.1724137931034483,0.5517241379310345,1007.3471545410155,697.4876287841796,2259.837548828125,15.73795822833777
0.27586206896551724,0.5172413793103449,0.20689655172413793,2058.489044189453,3835.521580200195,1627.3730993652346,16.666254108292176
0.3103448275862069,0.06896551724137931,0.6206896551724138,1570.745821533203,585.0505484008788,2201.7765747070307,16.06533971155057
0.3103448275862069,0.41379310344827586,0.27586206896551724,2373.2135107421877,2812.5272851562504,1974.5707421875,16.918249975924553
0.3448275862068966,0.0,0.6551724137931034,1291.854300537109,-22.436616821289068,2271.581118164063,15.697108599862883
0.3448275862068966,0.3448275862068966,0.3103448275862069,2357.73015625,1977.5632641601562,1994.0005297851562,16.76932257454296
0.3448275862068966,0.6551724137931034,0.0,731.0306284332275,1129.5208626174924,409.67030731201174,10.733470697255031
0.3793103448275862,0.3103448275862069,0.3103448275862069,2311.562514648437,1605.0207763671874,2009.4160986328122,16.67955301173621
0.3793103448275862,0.6206896551724138,0.0,853.8866483306886,1055.6717802143098,408.459822845459,10.934157981076726
0.41379310344827586,0.3103448275862069,0.27586206896551724,2441.2119189453124,1561.9911181640625,1993.151271972656,16.72049948969444
0.4482758620689655,0.0,0.5517241379310345,1742.8768261718749,186.6250242614746,2140.984350585938,16.074738015530833
0.4482758620689655,0.3103448275862069,0.2413793103448276,2688.3482958984378,1580.1592248535158,1854.4547961425783,16.742298493740567
0.4827586206896552,0.06896551724137931,0.4482758620689655,1855.0598217773436,193.9209550476074,2024.4333081054688,16.040990627899987
0.4827586206896552,0.3793103448275862,0.13793103448275862,3389.5582714843754,2128.473302001953,1168.7205114746093,16.779089502557447
0.5172413793103449,0.1724137931034483,0.3103448275862069,2991.051743164063,767.3964721679688,1779.7287719726562,16.657905120452664
0.5172413793103449,0.4827586206896552,0.0,2353.054129638672,2308.5248797607424,1011.9919775390626,15.947185181127418
0.5517241379310345,0.3103448275862069,0.13793103448275862,2849.6828381347655,1244.7198395252228,926.7979681396484,15.804235207855612
0.5862068965517242,0.13793103448275865,0.2758620689655173,3393.978081054688,953.8466961669923,1642.5359765625003,16.820817292077923
0.6206896551724138,0.034482758620689655,0.3448275862068966,3153.792094726563,677.4627160644532,1805.10478515625,16.736504469919115
0.6206896551724138,0.3448275862068966,0.034482758620689655,2244.060583496094,766.37819480896,554.4580737304686,15.06420246512096
0.6551724137931034,0.27586206896551724,0.06896551724137931,1825.2832641601562,328.39456699371345,479.15400390625,14.488183286271752
0.6896551724137931,0.20689655172413793,0.10344827586206896,1467.1734008789062,1.417347259521486,427.7318829345703,13.8388476111069
0.7241379310344828,0.20689655172413793,0.06896551724137931,1416.2031701660158,-10.751571960449212,414.3744976806641,13.727665524507183
0.7586206896551725,0.20689655172413796,0.03448275862068966,1363.9960766601564,6.661843051910404,389.2650109863281,13.627699658782479
0.8275862068965517,0.034482758620689655,0.13793103448275862,1389.2914379882814,-252.65836009979247,494.37916015625007,13.41657320858197
0.8620689655172413,0.13793103448275862,0.0,983.5317785644531,-192.855864944458,302.49916137695317,12.459807489656834
1.0,0.0,0.0,859.7532153320313,-300.16188915252684,324.96096893310545,11.93730504397444
