Pref_Weight_0,Pref_Weight_1,Obj1_Mean,Obj1_Std,Obj1_SE,Obj2_Mean,Obj2_Std,Obj2_SE,Count
0.0,1.0,26.29914976119995,13.199946267335665,5.903195430621432,149.76686279296877,0.31432198303524533,0.14056906417786885,5
0.034482758620689655,0.9655172413793104,31.03146617889404,12.740595827300249,5.697767668738705,149.74058502197266,0.289754831863111,0.12958230017098765,5
0.06896551724137931,0.9310344827586207,32.548050994873044,12.76846280201139,5.710230158694981,149.67699920654297,0.252636994752113,0.11298269877939644,5
0.10344827586206896,0.896551724137931,33.39483425140381,12.541045043614616,5.608525845281819,149.63931640625,0.2122718041812808,0.09493083677117359,5
0.13793103448275862,0.8620689655172413,42.4655428314209,4.2636040371304125,1.9067416912332278,149.63740081787108,0.08902443406943343,0.03981293724754027,5
0.1724137931034483,0.8275862068965517,45.0380802154541,3.307908023686721,1.4793414408560983,149.51495635986328,0.0999161297710068,0.04468385164333234,5
0.20689655172413793,0.7931034482758621,49.661416931152345,2.932239789371165,1.311337499072718,149.30131103515626,0.15609996647658564,0.06981002726541675,5
0.2413793103448276,0.7586206896551724,55.49468719482421,3.5849272990577017,1.6032282270175477,149.00891479492188,0.25117174102133033,0.11232741739013341,5
0.27586206896551724,0.7241379310344828,58.97903587341309,1.960228646943351,0.8766409012015536,148.4964697265625,0.21468801858407538,0.09601140070174613,5
0.3103448275862069,0.6896551724137931,61.52264282226563,2.8203168035224295,1.261284018152214,148.2260366821289,0.37578337194984707,0.16805543289878913,5
0.3448275862068966,0.6551724137931034,72.34559852600098,8.312674198449102,3.7175409165081534,147.808450012207,0.30832647264200214,0.1378877904180492,5
0.3793103448275862,0.6206896551724138,80.2641552734375,6.045410858933762,2.7035899264982564,147.02618438720705,0.2762453570318909,0.12354067935840152,5
0.41379310344827586,0.5862068965517241,95.14527450561522,7.612594230135871,3.404455636741297,146.31775115966798,0.46321971865498246,0.20715815588617364,5
0.4482758620689655,0.5517241379310345,114.51735443115236,4.632190278991032,2.0715784697075326,143.9587600708008,0.6805071382295952,0.30433204405104414,5
0.4827586206896552,0.5172413793103449,126.33938980102539,2.761979578665982,1.2351948180726726,140.92766143798832,0.6879785480158586,0.30767336008501256,5
0.5172413793103449,0.4827586206896552,140.81879760742189,2.816667495630366,1.259651998048718,137.7869155883789,0.7342310443162863,0.3283581052563753,5
0.5517241379310345,0.4482758620689655,156.59476043701173,2.8460611516370427,1.2727972406363528,133.02235961914064,0.8675292052427145,0.3879708550778153,5
0.5862068965517241,0.41379310344827586,167.07773010253908,2.923277691286729,1.307329526965154,127.19173126220703,1.23729579829075,0.5533355026505969,5
0.6206896551724138,0.3793103448275862,180.66774291992186,2.8181564097105913,1.2603178606679262,119.68192932128906,1.4793135577680487,0.6615691350412838,5
0.6551724137931034,0.3448275862068966,195.4207388305664,2.246135803458936,1.0045024686460575,110.41028991699218,1.9876295470546734,0.8888949562602733,5
0.6896551724137931,0.3103448275862069,204.05501678466794,2.0654060348539414,0.9236776590143425,100.97985183715821,2.3559239068214675,1.0536012010939364,5
0.7241379310344828,0.27586206896551724,216.11725341796873,4.310840311217435,1.9278663952057065,89.74313507080078,2.2663599265249195,1.0135469714382297,5
0.7586206896551724,0.2413793103448276,225.6080963134766,1.9803568928534065,0.8856425264260969,77.83023895263672,2.2406413389117263,1.0020452694005528,5
0.7931034482758621,0.20689655172413793,235.28084472656252,1.5550560635545374,0.6954422133862358,66.37136291503907,0.8338210236876872,0.37289609800682616,5
0.8275862068965517,0.1724137931034483,243.1830456542969,1.6710222993901138,0.7473038906708599,56.192587051391605,0.39248431681839135,0.1755243225016974,5
0.8620689655172413,0.13793103448275862,249.3491781616211,1.8362502423317693,0.8211960731108595,42.35067527770996,1.2693349971073014,0.5676638679502849,5
0.896551724137931,0.10344827586206896,254.23643859863282,1.774769432745963,0.793701019201743,31.56572807312012,1.2980297514644912,0.5804965522183518,5
0.9310344827586207,0.06896551724137931,253.6379852294922,1.6534386667172547,0.7394402510812801,24.42180068969726,0.5916657746212381,0.2646009784026317,5
0.9655172413793104,0.034482758620689655,250.40375,1.1809316898601039,0.5281287070621783,21.101387596130373,0.5543656690673974,0.2479198640853706,5
1.0,0.0,251.02462890624997,1.8421222097056331,0.8238220967527836,17.899492683410646,0.6265171320753213,0.28018697927772646,5
